# created_utc: 2025-08-09T20:27:22.153019Z
# generator: nist_lines_parser_v1
# ion: Cu_I
# raw_lines: data/raw/lines/Cu_I_lines_raw.csv
# raw_lines_sha256: 4c7a2d952e6309573cb06548d82a32a15a00e9c0721fef4c370dcd6590bcc32d
# tidy_levels: data/tidy/levels/Cu_I_levels.csv
# tidy_levels_sha256: 7b6f206c2da9115978c18f90c7cad21d8a50792b813a159312bed9075b6eb3de
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
597,330.6498,vacuum,906.6766651605413,3749.71339482146,,218,19,energy_only|energy_only,0.00022980497215030482,True,0.0,True,4D,2P*,1/2,1/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),330.6498,9.43078614046093,5.681072515834497
598,330.89,vacuum,906.018489528242,3746.991399120665,,175,7,energy_only|energy_only,0.00046749109833399416,True,1.0,True,4G,4F*,11/2,9/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),330.89,8.819080341446911,5.072089409817345
599,331.0494,vacuum,905.5822424085349,3745.187226000219,,209,18,energy_only|energy_only,0.00026445737239555456,True,1.0,True,2D,2F*,5/2,7/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),331.0494,9.319920710093632,5.574733748550785
600,331.1939,vacuum,905.1871365988324,3743.553199666531,,208,17,energy_only|energy_only,0.0003498585956549505,True,0.0,True,2P,4D*,1/2,1/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),331.1939,9.312387430198848,5.568834580390913
601,331.4153,vacuum,904.5824317706515,3741.052341443008,,76,4,energy_only|energy_only,0.0001190357957057131,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d10.10d,3d10.4p,331.4153,7.557744456812289,3.816691996333485
602,331.42,vacuum,904.569603524229,3740.9992880786817,,75,4,energy_only|energy_only,0.0023388787785734166,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d10.10d,3d10.4p,331.42,7.5576936232909455,3.816691996333485
603,331.571,vacuum,904.1576555247593,3739.2956080448434,,219,21,energy_only|energy_only,0.0028552939306791814,True,0.0,True,2D,*,3/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),331.571,9.46400150721229,5.724708754461377
604,331.8169,vacuum,903.4876101850148,3736.5245231784065,,178,9,energy_only|energy_only,0.0003375777655492129,True,1.0,True,4F,4F*,9/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),331.8169,8.83890417492909,5.1023799893284485
605,332.0631,vacuum,902.8177415677924,3733.754169177596,,177,9,energy_only|energy_only,0.00020943078789059655,True,0.0,True,4D,4F*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),332.0631,8.836134367936832,5.1023799893284485
606,332.6769,vacuum,901.1520126585285,3726.8652679372594,,70,3,energy_only|energy_only,5.267122651275713e-05,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d10.9d,3d10.4p,332.6769,7.512762989632768,3.785897669024282
607,333.059,vacuum,900.1181712549427,3722.5896434416627,,176,9,energy_only|energy_only,4.189919854979962e-05,True,1.0,True,4P,4F*,5/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),333.059,8.824969590870912,5.1023799893284485
608,333.6186,vacuum,898.6083449783675,3716.3455036830583,,174,9,energy_only|energy_only,0.00025362798351125093,True,0.0,True,2F,4F*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),333.6186,8.81872574663949,5.1023799893284485
609,333.8803,vacuum,897.9040033209508,3713.4325806435327,,9,1,energy_only|energy_only,0.0002040264953393489,True,1.0,True,4F*,2D,7/2,5/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,333.8803,5.1023799893284485,1.3889476127114113
610,334.3409,vacuum,896.6670186028691,3708.3168229045173,,166,8,energy_only|energy_only,0.0002822818605636712,True,1.0,True,2P,4P*,3/2,1/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),334.3409,8.78469828338861,5.076381742765952
611,334.3723,vacuum,896.5828150238522,3707.968584882889,,202,15,energy_only|energy_only,0.0004398577352731081,True,0.0,True,4D,4D*,5/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),334.3723,9.213650134119042,5.505681989093889
612,335.024,vacuum,894.8387518506137,3700.7557191575434,,191,11,energy_only|energy_only,0.00026504668039706303,True,1.0,True,2F,4F*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),335.024,8.945607455756097,5.244851471551873
613,335.443,vacuum,893.7210137042657,3696.133125613105,,71,4,energy_only|energy_only,0.000140214621751511,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d10.9d,3d10.4p,335.443,7.512824981731969,3.816691996333485
614,335.5433,vacuum,893.4538642255709,3695.028284144064,,190,11,energy_only|energy_only,0.00036990591888752533,True,0.0,True,2D,4F*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),335.5433,8.939879385790018,5.244851471551873
615,335.921,vacuum,892.4492901604841,3690.873699634845,,202,16,energy_only|energy_only,0.0044634828527705395,True,1.0,True,4D,4D*,5/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),335.921,9.213650134119042,5.522771971001345
616,335.9718,vacuum,892.3143490019104,3690.3156278444712,,188,11,energy_only|energy_only,0.0003529875116328185,True,1.0,True,4D,4F*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),335.9718,8.935166746408832,5.244851471551873
617,336.316,vacuum,891.4011168068128,3686.5388029562587,,219,22,energy_only|energy_only,0.003632743390426185,True,1.0,True,2D,2D*,3/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),336.316,9.46400150721229,5.777459071512641
618,336.632,vacuum,890.5643492003136,3683.0782101970008,,168,9,energy_only|energy_only,0.00010699935137381544,True,1.0,True,2G,4F*,9/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),336.632,8.7854583065248,5.1023799893284485
619,337.618,vacuum,887.9634912830478,3672.3219261266786,,214,19,energy_only|energy_only,0.004197509464574978,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),337.618,9.353390244451711,5.681072515834497
620,337.6639,vacuum,887.8427868658746,3671.822732767811,,176,10,energy_only|energy_only,0.0002988977889799571,True,0.0,True,4P,4F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),337.6639,8.824969590870912,5.153146559205313
621,337.9665,vacuum,887.0478523759011,3668.5351478771913,,200,15,energy_only|energy_only,0.00017715315925670438,True,1.0,True,4D,4D*,7/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),337.9665,9.17421695981792,5.505681989093889
622,337.9665,vacuum,887.0478523759011,3668.5351478771913,,195,13,energy_only|energy_only,0.0001771531610756938,True,0.0,True,4G,4D*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),337.9665,9.063584619743617,5.395049649019585
623,338.0624,vacuum,886.7962186862543,3667.4944745556936,,181,11,energy_only|energy_only,0.00026874376271734945,True,1.0,True,4P,4F*,1/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),338.0624,8.912346214851329,5.244851471551873
624,338.0843,vacuum,886.7387749150139,3667.256906206638,,198,14,energy_only|energy_only,0.00021256811032799305,True,0.0,True,4F,2F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),338.0843,9.088619509084545,5.421362815446017
625,338.2109,vacuum,886.4068485078394,3665.8841688870375,,215,20,energy_only|energy_only,1.9675202111102408e-05,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),338.2109,9.354194901899328,5.6883107133370885
626,338.239,vacuum,886.3332081752844,3665.579616942567,,174,10,energy_only|energy_only,0.00042950838951583137,True,1.0,True,2F,4F*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),338.239,8.81872574663949,5.153146559205313
627,338.5782,vacuum,885.4452472131992,3661.9073054763626,,173,10,energy_only|energy_only,0.0005299987942635198,True,0.0,True,2D,4F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),338.5782,8.815053334682881,5.153146559205313
628,338.6365,vacuum,885.2928080700101,3661.2768678362695,,60,3,energy_only|energy_only,0.00042802336656677653,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d10.8d,3d10.4p,338.6365,7.447174108837185,3.785897669024282
629,338.904,vacuum,884.5940384297619,3658.3869888081495,,213,20,energy_only|energy_only,0.0001247231571142038,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),338.904,9.34669757742208,5.6883107133370885
630,339.299,vacuum,883.5642250640291,3654.1280229385793,,197,14,energy_only|energy_only,1.606862588232616e-05,True,0.0,True,4G,2F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),339.299,9.07549082231597,5.421362815446017
631,339.6444,vacuum,882.6656879960335,3650.411972212811,,211,19,energy_only|energy_only,0.00022823109338787617,True,1.0,True,2P,2P*,3/2,1/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),339.6444,9.331484716278402,5.681072515834497
632,339.7294,vacuum,882.4448458096355,3649.498642316611,,170,10,energy_only|energy_only,0.00020541491630865494,True,1.0,True,4S,4F*,3/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),339.7294,8.802644996107007,5.153146559205313
633,340.319,vacuum,880.9160170310796,3643.1759145244223,,211,20,energy_only|energy_only,0.0019115831091767177,True,0.0,True,2P,2P*,3/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),340.319,9.331484716278402,5.6883107133370885
634,340.4081,vacuum,880.6854419739132,3642.2223327089955,,195,14,energy_only|energy_only,0.0005284113972265914,True,1.0,True,4G,2F*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),340.4081,9.063584619743617,5.421362815446017
635,340.561,vacuum,880.2900449552357,3640.587102031756,,216,21,energy_only|energy_only,0.001889153037154756,True,1.0,True,2F,*,5/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),340.561,9.365293967340097,5.724708754461377
636,341.4083,vacuum,878.1053594772008,3631.551968874327,,166,10,energy_only|energy_only,0.0002446910307298822,True,1.0,True,2P,4F*,3/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),341.4083,8.78469828338861,5.153146559205313
637,341.4306,vacuum,878.0480074135123,3631.314779797232,,208,19,energy_only|energy_only,0.00013456711894832551,True,0.0,True,2P,2P*,1/2,1/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),341.4306,9.312387430198848,5.681072515834497
638,341.4988,vacuum,877.8726543109375,3630.5895776355196,,61,4,energy_only|energy_only,0.0004011207875009859,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d10.8d,3d10.4p,341.4988,7.447281975089792,3.816691996333485
639,341.6784,vacuum,877.4112089028747,3628.6811927679273,,214,21,energy_only|energy_only,0.00029722240742557915,True,0.0,True,2D,*,3/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),341.6784,9.353390244451711,5.724708754461377
640,342.1125,vacuum,876.2978786217984,3624.076828689501,,208,20,energy_only|energy_only,0.00011182774096596404,True,1.0,True,2P,2P*,1/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),342.1125,9.312387430198848,5.6883107133370885
641,342.31,vacuum,875.7922876924425,3621.985872615573,,213,21,energy_only|energy_only,0.002950345131012,True,1.0,True,2S,*,1/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),342.31,9.34669757742208,5.724708754461377
642,342.8848,vacuum,874.3241403526782,3615.9141030895416,,206,20,energy_only|energy_only,0.0005058504366388661,True,0.0,True,4D,2P*,3/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),342.8848,9.304224310576194,5.6883107133370885
643,343.4945,vacuum,872.7722219715307,3609.495884373802,,59,3,energy_only|energy_only,0.00020518067503871862,True,0.0,True,2S,2P*,1/2,1/2,even,odd,3d10.9s,3d10.4p,343.4945,7.395393348217409,3.785897669024282
644,343.7535,vacuum,872.1146344691764,3606.776320983021,,211,21,energy_only|energy_only,0.0003591659960875404,True,0.0,True,2P,*,3/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),343.7535,9.331484716278402,5.724708754461377
645,344.1495,vacuum,871.1111246711095,3602.6261379285365,,11,2,energy_only|energy_only,0.00029918455493316287,True,0.0,True,4F*,2D,3/2,3/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,344.1495,5.244851471551873,1.6422256328078912
646,344.8592,vacuum,869.3184290864214,3595.21214471018,,209,21,energy_only|energy_only,0.00018907792491518194,True,1.0,True,2D,*,5/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),344.8592,9.319920710093632,5.724708754461377
647,345.1312,vacuum,868.6333139397424,3592.378736130019,,217,22,energy_only|energy_only,0.00018056879616779042,True,1.0,True,2F,2D*,7/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),345.1312,9.369837988211456,5.777459071512641
648,345.5683,vacuum,867.5346031450223,3587.834833389049,,216,22,energy_only|energy_only,6.243840607567108e-05,True,0.0,True,2F,2D*,5/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),345.5683,9.365293967340097,5.777459071512641
649,345.8844,vacuum,866.7417726847466,3584.555950066082,,6,1,energy_only|energy_only,0.0001883179083961295,True,1.0,True,4P*,2D,3/2,5/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,345.8844,4.973503374459585,1.3889476127114113
650,346.0406,vacuum,866.3505322785824,3582.9379097569386,,198,15,energy_only|energy_only,0.0003897662822964776,True,0.0,True,4F,4D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),346.0406,9.088619509084545,5.505681989093889
651,346.3132,vacuum,865.6685855462628,3580.1176046856917,,176,11,energy_only|energy_only,0.0005146333478478482,True,1.0,True,4P,4F*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),346.3132,8.824969590870912,5.244851471551873
652,346.4503,vacuum,865.3260164589263,3578.7008527775465,,59,4,energy_only|energy_only,0.0004991063774468785,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d10.9s,3d10.4p,346.4503,7.395393348217409,3.816691996333485
653,346.6406,vacuum,864.850966678456,3576.736204746463,,215,22,energy_only|energy_only,0.0003743597753782524,True,0.0,True,2D,2D*,5/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),346.6406,9.354194901899328,5.777459071512641
654,346.719,vacuum,864.6554068280077,3575.92743419033,,214,22,energy_only|energy_only,0.003738748740488518,True,1.0,True,2D,2D*,3/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),346.719,9.353390244451711,5.777459071512641
655,347.275,vacuum,863.2710618386006,3570.202243337519,,173,11,energy_only|energy_only,0.0003802065107265662,True,1.0,True,2D,4F*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),347.275,8.815053334682881,5.244851471551873
656,347.3133,vacuum,863.1758645580229,3569.808539019487,,197,15,energy_only|energy_only,0.00029420259488688316,True,0.0,True,4G,4D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),347.3133,9.07549082231597,5.505681989093889
657,347.5561,vacuum,862.5728565834407,3567.3146984185773,,199,16,energy_only|energy_only,0.0004272683063391014,True,0.0,True,4F,4D*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),347.5561,9.090086242151617,5.522771971001345
658,347.6991,vacuum,862.2181018012413,3565.8475505258334,,198,16,energy_only|energy_only,1.2442633305909112e-05,True,1.0,True,4F,4D*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),347.6991,9.088619509084545,5.522771971001345
659,348.2621,vacuum,860.8242412826432,3560.0830066063377,,50,3,energy_only|energy_only,1.0156453754461836e-05,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d10.7d,3d10.4p,348.2621,7.345980685787073,3.785897669024282
660,348.4755,vacuum,860.2970883175432,3557.9028771177223,,195,15,energy_only|energy_only,0.00024646799556649057,True,1.0,True,4G,4D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),348.4755,9.063584619743617,5.505681989093889
661,348.8557,vacuum,859.3594944843957,3554.0253005900054,,211,22,energy_only|energy_only,0.00034417575579936965,True,1.0,True,2P,2D*,3/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),348.8557,9.331484716278402,5.777459071512641
662,348.984,vacuum,859.0435607363089,3552.718703593967,,197,16,energy_only|energy_only,0.00014772065878787544,True,1.0,True,4G,4D*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),348.984,9.07549082231597,5.522771971001345
663,349.1964,vacuum,858.5210443177536,3550.5577493211185,,191,13,energy_only|energy_only,5.7415393257542746e-05,True,1.0,True,2F,4D*,5/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),349.1964,8.945607455756097,5.395049649019585
664,349.553,vacuum,857.6452154608886,3546.9356122105573,,210,22,energy_only|energy_only,0.0018635932769939245,True,1.0,True,2G,2D*,7/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),349.553,9.32439282012992,5.777459071512641
665,349.9063,vacuum,856.7792520454763,3543.3542752875182,,189,13,energy_only|energy_only,4.9521952405484626e-05,True,0.0,True,4F,4D*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),349.9063,8.938403973829056,5.395049649019585
666,349.9945,vacuum,856.5633402810615,3542.461335978242,,209,22,energy_only|energy_only,0.00030260274888860295,True,0.0,True,2D,2D*,5/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),349.9945,9.319920710093632,5.777459071512641
667,350.131,vacuum,856.2294055653456,3541.0802929618826,,196,16,energy_only|energy_only,0.00016164893213499454,True,0.0,True,4D,4D*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),350.131,9.06385242561216,5.522771971001345
668,350.2263,vacuum,855.996417173696,3540.116730396994,,188,13,energy_only|energy_only,0.0003669922530207259,True,1.0,True,4D,4D*,5/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),350.2263,8.935166746408832,5.395049649019585
669,350.253,vacuum,855.9311640442767,3539.846865137592,,166,11,energy_only|energy_only,5.330085559762665e-05,True,0.0,True,2P,4F*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),350.253,8.78469828338861,5.244851471551873
670,350.601,vacuum,855.0815827678757,3536.3332792976544,,238,23,energy_only|energy_only,0.0032792485339996347,True,1.0,True,4D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).5d,3d10.5p,350.601,9.659034850505408,6.122704850456288
671,350.8426,vacuum,854.4927497401969,3533.8980615667447,,186,13,energy_only|energy_only,1.1569239177333657e-05,True,0.0,True,2G,4D*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),350.8426,8.92894769901709,5.395049649019585
672,351.2856,vacuum,853.4151641854946,3529.4415257984865,,51,4,energy_only|energy_only,0.0002117966682817496,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d10.7d,3d10.4p,351.2856,7.346133310335303,3.816691996333485
673,351.3008,vacuum,853.3782388198376,3529.288814756576,,50,4,energy_only|energy_only,0.00012530298772617243,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d10.7d,3d10.4p,351.3008,7.345980685787073,3.816691996333485
674,351.3126,vacuum,853.3495752785411,3529.170271874783,,185,13,energy_only|energy_only,0.000260637730207236,True,1.0,True,4G,4D*,9/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),351.3126,8.924220181532098,5.395049649019585
675,351.8036,vacuum,852.158585074172,3524.2447321603213,,191,14,energy_only|energy_only,9.18502414606337e-05,True,0.0,True,2F,2F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),351.8036,8.945607455756097,5.421362815446017
676,352.1026,vacuum,851.4349453823971,3521.2519988635045,,199,17,energy_only|energy_only,0.00033710280195009545,True,1.0,True,4F,4D*,3/2,1/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),352.1026,9.090086242151617,5.568834580390913
677,352.5242,vacuum,850.4166749403304,3517.0407706904575,,189,14,energy_only|energy_only,0.0003876925816257426,True,1.0,True,4F,2F*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),352.5242,8.938403973829056,5.421362815446017
678,352.8489,vacuum,849.634101169084,3513.8043056249767,,188,14,energy_only|energy_only,0.0003746621609934664,True,0.0,True,4D,2F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),352.8489,8.935166746408832,5.421362815446017
679,353.1387,vacuum,848.9368568214132,3510.9207347000965,,10,2,energy_only|energy_only,0.00019169732513546478,True,1.0,True,4F*,2D,5/2,3/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,353.1387,5.153146559205313,1.6422256328078912
680,353.4745,vacuum,848.1303686687443,3507.5853676998963,,186,14,energy_only|energy_only,0.00048412882279080804,True,1.0,True,2G,2F*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),353.4745,8.92894769901709,5.421362815446017
681,354.5969,vacuum,845.4457949293973,3496.482862808549,,183,14,energy_only|energy_only,0.0004756377866215189,True,1.0,True,4P,2F*,3/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),354.5969,8.917846153892352,5.421362815446017
682,354.7455,vacuum,845.0916445733632,3495.018214621572,,196,17,energy_only|energy_only,0.00036940032532584155,True,1.0,True,4D,4D*,3/2,1/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),354.7455,9.06385242561216,5.568834580390913
683,355.363,vacuum,843.6231627941006,3488.945061964911,,202,21,energy_only|energy_only,0.00368230724507157,True,1.0,True,4D,*,5/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),355.363,9.213650134119042,5.724708754461377
684,355.3726,vacuum,843.6003732420563,3488.850811950716,,195,18,energy_only|energy_only,5.9242114275548374e-05,True,0.0,True,4G,2F*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),355.3726,9.063584619743617,5.574733748550785
685,356.7151,vacuum,840.4254768020754,3475.7204953057408,,48,3,energy_only|energy_only,4.666026325139683e-05,True,0.0,True,2S,2P*,1/2,1/2,even,odd,3d10.8s,3d10.4p,356.7151,7.2616181176697605,3.785897669024282
686,359.5044,vacuum,833.9048367697309,3448.7532949667293,,5,1,energy_only|energy_only,9.458995646127732e-05,True,0.0,True,4P*,2D,5/2,5/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,359.5044,4.837701002268097,1.3889476127114113
687,359.9038,vacuum,832.9794183890251,3444.92607206436,,48,4,energy_only|energy_only,4.9271914576820564e-05,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d10.8s,3d10.4p,359.9038,7.2616181176697605,3.816691996333485
688,360.0158,vacuum,832.7202806099065,3443.854364322446,,178,13,energy_only|energy_only,0.00016158705830093822,True,1.0,True,4F,4D*,9/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),360.0158,8.83890417492909,5.395049649019585
689,360.3056,vacuum,832.0505093454001,3441.0844129401175,,177,13,energy_only|energy_only,0.00030597713021052186,True,0.0,True,4D,4D*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),360.3056,8.836134367936832,5.395049649019585
690,360.819,vacuum,830.8666062485622,3436.188183147331,,202,22,energy_only|energy_only,0.0028794590707548195,True,0.0,True,4D,2D*,5/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),360.819,9.213650134119042,5.777459071512641
691,361.0325,vacuum,830.3752653846952,3434.1561606089113,,8,2,energy_only|energy_only,5.065084997113445e-05,True,1.0,True,4P*,2D,1/2,3/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,361.0325,5.076381742765952,1.6422256328078912
692,361.1833,vacuum,830.0285699809488,3432.722343627285,,189,15,energy_only|energy_only,0.0003588921181290061,True,1.0,True,4F,4D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),361.1833,8.938403973829056,5.505681989093889
693,361.4784,vacuum,829.350959836051,3429.91997324055,,176,13,energy_only|energy_only,3.1389222385769244e-05,True,1.0,True,4P,4D*,5/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),361.4784,8.824969590870912,5.395049649019585
694,361.5243,vacuum,829.2456634311995,3429.484502300501,,188,15,energy_only|energy_only,0.00025501444270048523,True,0.0,True,4D,4D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),361.5243,8.935166746408832,5.505681989093889
695,362.1376,vacuum,827.8412901615297,3423.6764811360017,,174,13,energy_only|energy_only,0.00038351609646269935,True,0.0,True,2F,4D*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),362.1376,8.81872574663949,5.395049649019585
